Class_0_Probability,Class_1_Probability,Class_2_Probability,Class_3_Probability,Class_4_Probability,Class_5_Probability,Class_6_Probability,Class_7_Probability,Class_8_Probability,Class_9_Probability,True Label
0.003845603,0.003845603,0.003845603,0.9653896,0.003845603,0.0038456083,0.003845603,0.003845603,0.0038456137,0.003845603,3
0.0038490135,0.0038472852,0.0038472726,0.0038472726,0.0038472726,0.0038472726,0.0038472726,0.0038472726,0.9653727,0.0038472726,8
0.0050254245,0.0044847233,0.0044399104,0.004440666,0.004448705,0.004439667,0.0044395225,0.0044482807,0.9593427,0.0044903234,8
0.96537423,0.0038471483,0.0038471466,0.003847187,0.0038480398,0.0038471466,0.0038471466,0.0038471466,0.0038474419,0.0038475355,0
0.0044817044,0.0044817044,0.005184115,0.0044817384,0.004488105,0.0045394115,0.95889807,0.0044817044,0.0044817044,0.0044817044,6
0.0045267004,0.0053641447,0.004526718,0.0045271064,0.0045270566,0.004528227,0.9584196,0.004526705,0.0045267004,0.0045269746,6
0.0038457527,0.96538806,0.0038457545,0.0038457527,0.0038457527,0.0038457545,0.0038457527,0.0038457527,0.0038457527,0.0038459178,1
0.0038456856,0.0038456856,0.0038456856,0.0038456875,0.0038457864,0.0038456856,0.9653887,0.0038456856,0.0038456856,0.0038456856,6
0.0042100744,0.0042100744,0.004230137,0.96169525,0.00421294,0.004595742,0.0042145094,0.004211133,0.0042100744,0.0042100744,3
0.0048318575,0.95520943,0.0048318575,0.0048318575,0.0048318575,0.0048318575,0.004831862,0.0048318575,0.0048318575,0.0061357683,1
0.95968693,0.0044073677,0.004407578,0.0044495184,0.004664323,0.004743216,0.0044183074,0.0044073723,0.004407927,0.004407374,0
0.0038520969,0.0038588806,0.0038520969,0.0038520969,0.0038520969,0.0038520969,0.0038520969,0.0038520969,0.0038520969,0.96532446,9
0.0038465129,0.0038465129,0.0038474575,0.0038465296,0.0038465129,0.9653805,0.0038465129,0.0038465129,0.0038465129,0.0038465129,5
0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.96538967,0.0038455864,0.0038455864,7
0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.96538967,9
0.0038456146,0.0038456146,0.003845646,0.0038456146,0.0038456146,0.0038456146,0.0038456146,0.0038456146,0.9653894,0.0038456146,8
0.0038455888,0.0038455888,0.0038455888,0.0038455906,0.0038455888,0.9653898,0.0038455888,0.0038455888,0.0038455888,0.0038455888,5
0.0039271857,0.00392443,0.003936804,0.0039321664,0.003925302,0.003964545,0.0039223647,0.9646229,0.0039218543,0.003922447,7
0.0038456505,0.0038456654,0.0038456505,0.0038456505,0.0038456505,0.0038456505,0.0038456928,0.0038456505,0.96538913,0.0038456577,8
0.0038457792,0.0038457792,0.0038457792,0.0038459734,0.0038457827,0.0038457792,0.9653878,0.0038457792,0.0038457792,0.0038457792,6
0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.96538967,0.0038455864,0.0038455864,7
0.96538967,0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.0038455864,0
0.003864637,0.0038645081,0.0038841558,0.0038645081,0.96519977,0.0038645081,0.00386451,0.0038645081,0.0038645081,0.0038645081,4
0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.0038455864,0.96538967,9
0.0038456817,0.0038456817,0.003845777,0.0038456817,0.9653887,0.0038456835,0.0038456817,0.0038456817,0.0038456817,0.0038456817,5
0.006439877,0.005867032,0.9443335,0.005867032,0.006490884,0.007526757,0.005867032,0.005869825,0.005867032,0.0058709835,2
0.0038455906,0.0038455925,0.0038455941,0.0038455906,0.9653898,0.0038455906,0.0038455906,0.0038455906,0.0038455906,0.0038455906,4
0.96538836,0.003845717,0.003845719,0.003845717,0.003845851,0.003845717,0.003845717,0.003845717,0.003845717,0.003845717,0
