Class_0_Probability,Class_1_Probability,Class_2_Probability,Class_3_Probability,Class_4_Probability,Class_5_Probability,Class_6_Probability,Class_7_Probability,Class_8_Probability,Class_9_Probability,True Label
0.09150497,0.08963284,0.12612706,0.12934391,0.0985007,0.10307049,0.09056518,0.090820126,0.090791345,0.08964338,3
0.08572319,0.08590977,0.08547216,0.085476145,0.08546248,0.08546204,0.08547477,0.085460454,0.23000339,0.085555576,8
0.09418645,0.09310892,0.09632542,0.10878713,0.096035115,0.09492882,0.09405889,0.095676705,0.13181362,0.09507895,8
0.1237846,0.089964226,0.115109436,0.090390384,0.098190576,0.09001372,0.090774745,0.08983745,0.12196755,0.08996729,0
0.08976991,0.08976531,0.11410989,0.10639219,0.10578467,0.09478557,0.13002244,0.089826815,0.08977793,0.08976524,6
0.08882249,0.088787146,0.095372945,0.09390898,0.115097,0.0895762,0.16187847,0.08897861,0.08879049,0.088787645,6
0.08671494,0.08902732,0.086907715,0.093331754,0.08671451,0.20876157,0.08799849,0.08671603,0.08671463,0.08711302,1
0.089991376,0.0895367,0.11661882,0.09454098,0.1398623,0.09124286,0.10570732,0.093128994,0.089824684,0.08954598,6
0.08935951,0.089321114,0.099473886,0.14850663,0.09941361,0.112559065,0.09081445,0.09187585,0.08934864,0.08932725,3
0.08872443,0.12769659,0.08857715,0.08882977,0.08861754,0.088769674,0.08893444,0.08847545,0.08844119,0.16293374,1
0.10451397,0.089595385,0.13686089,0.09525093,0.11811122,0.091205,0.08987333,0.0913772,0.093599685,0.089612335,0
0.08679919,0.09182572,0.086805835,0.089190304,0.08687886,0.08734372,0.08803488,0.08829103,0.08708263,0.20774789,9
0.089595966,0.0895146,0.1031266,0.09291603,0.11781646,0.09824273,0.13995856,0.08966981,0.08966252,0.0894967,5
0.085341655,0.085341506,0.08534584,0.08534333,0.08534404,0.085365124,0.08534152,0.23189385,0.085341506,0.08534156,7
0.08618737,0.08859013,0.08630536,0.08732211,0.0862077,0.08678099,0.08661886,0.08693571,0.08624305,0.21880871,9
0.09273293,0.09026511,0.10733573,0.10030445,0.11628293,0.09269997,0.09691389,0.09155371,0.12143937,0.09047189,8
0.0885885,0.08859906,0.089152485,0.13521084,0.08861133,0.15382649,0.08981048,0.088811785,0.08873124,0.08865778,5
0.088797264,0.08873622,0.10577579,0.09639847,0.09200596,0.095053755,0.08930523,0.1663779,0.088773504,0.08877591,7
0.088877305,0.10036832,0.08732231,0.08731652,0.087339476,0.08730004,0.08732166,0.087304465,0.19727603,0.08957387,8
0.08988526,0.08988916,0.0950192,0.1087666,0.1269013,0.1064346,0.10997423,0.09335891,0.089885965,0.08988473,6
0.08537072,0.08537032,0.085441455,0.085391484,0.0853897,0.08548688,0.085370876,0.23143767,0.085370354,0.08537056,7
0.122145675,0.08813419,0.1726936,0.08813436,0.08821946,0.08813421,0.088135876,0.08813419,0.08813421,0.08813419,0
0.094860435,0.08874685,0.12690803,0.08900696,0.15595385,0.08875906,0.08883305,0.08901528,0.08916664,0.088749774,4
0.086158104,0.08941277,0.0862017,0.086594604,0.08624858,0.08616409,0.087856345,0.0861237,0.086132295,0.21910785,9
0.088660285,0.0884532,0.10358618,0.08962362,0.1733655,0.09538806,0.088974044,0.095048815,0.08845069,0.08844963,5
0.09236716,0.08861332,0.16482009,0.090682715,0.11771952,0.08948559,0.09015225,0.08881083,0.088728584,0.08861997,2
0.08545017,0.08538339,0.085616075,0.085383944,0.23122981,0.0853854,0.085399374,0.085384995,0.08538339,0.08538339,4
0.09035091,0.08699583,0.09709127,0.087089956,0.20326544,0.087052055,0.087050155,0.08711211,0.08699635,0.08699585,0
