Class_0_Probability,Class_1_Probability,Class_2_Probability,Class_3_Probability,Class_4_Probability,Class_5_Probability,Class_6_Probability,Class_7_Probability,Class_8_Probability,Class_9_Probability,True Label
0.08533675,0.08533675,0.08533675,0.2319693,0.08533675,0.08533675,0.08533675,0.08533675,0.08533676,0.08533675,3
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,8
0.0915365,0.086577654,0.08627003,0.086262554,0.0862632,0.0862623,0.08626228,0.08665261,0.21665531,0.087257564,8
0.2319693,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0
0.08533675,0.08533675,0.08533675,0.08533675,0.08533675,0.08533676,0.2319693,0.08533675,0.08533675,0.08533675,6
0.08533769,0.08534376,0.08533769,0.0853381,0.08533769,0.08533769,0.23195423,0.08533769,0.08533769,0.08533769,6
0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,1
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,6
0.08560161,0.08560161,0.08560258,0.22771597,0.08560161,0.08746814,0.08560163,0.08560362,0.08560161,0.08560161,3
0.085337326,0.23196024,0.085337326,0.085337326,0.085337326,0.085337326,0.085337326,0.085337326,0.085337326,0.08534124,1
0.23025589,0.08544452,0.08544454,0.085577786,0.08545355,0.08545852,0.08603163,0.085444525,0.085444525,0.08544452,0
0.08533925,0.08535633,0.08533925,0.08533925,0.08533925,0.08533925,0.08533925,0.08533925,0.08533925,0.2319297,9
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,0.085336745,5
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,7
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,9
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,8
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,0.085336745,5
0.0855285,0.08536487,0.085364886,0.085365355,0.085364856,0.085364886,0.08536487,0.23152384,0.085364856,0.085393004,7
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,8
0.08533674,0.08533674,0.08533674,0.08533675,0.08533674,0.08533674,0.23196927,0.08533674,0.08533674,0.08533674,6
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,7
0.2319693,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0
0.08533675,0.08533675,0.08533676,0.08533675,0.2319693,0.08533675,0.08533675,0.08533675,0.08533675,0.08533675,4
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,9
0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,5
0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,2
0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,4
0.2319693,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,9
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,6
0.08533675,0.08533675,0.08533675,0.08533676,0.08533675,0.08533675,0.2319693,0.08533675,0.08533675,0.08533675,6
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,0.085336745,5
0.08535471,0.08535459,0.08535464,0.08535459,0.2316867,0.08535459,0.08535459,0.085355066,0.08547594,0.08535459,4
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,0.085336745,5
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,9
0.088710345,0.11208933,0.088710345,0.10373418,0.088710345,0.088710345,0.16320387,0.088710345,0.088710345,0.08871053,2
0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,4
0.08533755,0.23195665,0.08533755,0.08533755,0.08533755,0.08533755,0.08533755,0.08533755,0.08533755,0.08534301,1
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,9
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,0.085336745,5
0.08533755,0.08533684,0.08533684,0.08533684,0.23196767,0.08533684,0.08533684,0.08533684,0.08533684,0.08533684,4
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,6
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,0.085336745,5
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,6
0.2319693,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,9
0.0854462,0.0854462,0.08619457,0.2302273,0.085446335,0.08545362,0.08544715,0.0854462,0.0854462,0.0854462,3
0.08533676,0.08533677,0.08533676,0.08533677,0.08533676,0.08533679,0.08533676,0.08533676,0.08533684,0.23196898,9
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,7
0.085338,0.085338,0.08533804,0.085338,0.08534635,0.08533806,0.23194966,0.085338,0.085338,0.085338,6
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,9
0.08547409,0.08542453,0.08536596,0.08539694,0.08536596,0.08536596,0.08536801,0.08536596,0.23150659,0.08536601,8
0.08793407,0.0879341,0.18022951,0.087934874,0.08793407,0.11525576,0.08892429,0.08798531,0.08793407,0.08793407,0
0.08533828,0.08533828,0.08533828,0.23194513,0.08533828,0.08533828,0.0853384,0.085348584,0.08533828,0.08533828,3
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,8
0.08533744,0.085336834,0.085336834,0.085336834,0.085336834,0.085336834,0.085336834,0.085336834,0.23196793,0.085336834,8
0.0853368,0.0853368,0.0853368,0.0853368,0.0853368,0.085337155,0.0853368,0.23196845,0.0853368,0.0853368,7
0.08533701,0.08533701,0.08533701,0.08533701,0.08533701,0.08533701,0.08533888,0.23196498,0.08533701,0.08533701,7
0.08714128,0.08714128,0.0874987,0.09104949,0.08714831,0.097706564,0.08749472,0.20053703,0.08714128,0.08714128,4
0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,6
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,7
0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,3
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,6
0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,3
0.085337,0.08533701,0.08533706,0.08533859,0.085337,0.085337006,0.23196542,0.085337,0.085337,0.085337,6
