Class_0_Probability,Class_1_Probability,Class_2_Probability,Class_3_Probability,Class_4_Probability,Class_5_Probability,Class_6_Probability,Class_7_Probability,Class_8_Probability,Class_9_Probability,True Label
0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,3
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,8
0.09085279,0.08966342,0.08695469,0.086954325,0.08695555,0.086954914,0.086954296,0.09310858,0.20447326,0.087128125,8
0.23188621,0.085342,0.085342,0.085342,0.085342005,0.085342,0.085342,0.085342,0.0853778,0.08534201,0
0.08593531,0.08593531,0.08911144,0.085941814,0.08709951,0.085939854,0.22223087,0.08593531,0.08593531,0.08593531,6
0.08533674,0.085336745,0.08533674,0.08533674,0.085336745,0.085336775,0.23196921,0.08533674,0.08533674,0.08533674,6
0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,1
0.085369,0.085369,0.085369,0.085369,0.085589856,0.085369,0.23145817,0.085369,0.085369,0.085369,6
0.08563389,0.08563388,0.08563583,0.22718914,0.08563487,0.0877312,0.08563407,0.08563944,0.08563388,0.08563388,3
0.08535455,0.23168747,0.08535455,0.08535455,0.08535455,0.08535455,0.08535455,0.08535455,0.08535455,0.08547621,1
0.22737119,0.085624136,0.085624136,0.0862201,0.085627824,0.085958436,0.086699486,0.085624136,0.0856264,0.08562419,0
0.085336804,0.085337184,0.085336804,0.085336804,0.085336804,0.085336804,0.085336804,0.085336804,0.085336804,0.23196845,9
0.085342914,0.085342914,0.0853433,0.085342914,0.08538463,0.23187165,0.085342914,0.085342914,0.085342914,0.085342914,5
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,7
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,9
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,8
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,0.085336745,5
0.087807305,0.10935915,0.08755219,0.08755222,0.08755219,0.087561764,0.08755312,0.1899577,0.087552175,0.08755218,7
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,8
