Class_0_Probability,Class_1_Probability,Class_2_Probability,Class_3_Probability,Class_4_Probability,Class_5_Probability,Class_6_Probability,Class_7_Probability,Class_8_Probability,Class_9_Probability,True Label
0.007377941,0.007377941,0.007377941,0.93359846,0.007377941,0.007377941,0.007377941,0.007377941,0.0073779444,0.007377941,3
0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.93359846,0.0073779374,8
0.013923352,0.010633055,0.0104514165,0.0104470365,0.010447415,0.010446891,0.010446877,0.010677685,0.90148276,0.011043401,8
0.93359846,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0
0.007377941,0.007377941,0.007377941,0.007377941,0.007377941,0.0073779444,0.93359846,0.007377941,0.007377941,0.007377941,6
0.0073804543,0.007382999,0.0073804543,0.007380623,0.0073804543,0.0073804576,0.9335732,0.0073804543,0.0073804543,0.0073804543,6
0.0073779374,0.93359846,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,1
0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.93359846,0.0073779374,0.0073779374,0.0073779374,6
0.008124506,0.008124506,0.008124948,0.92598397,0.008124506,0.009018676,0.008124509,0.008125424,0.008124506,0.008124506,3
0.0073794564,0.93358326,0.0073794564,0.0073794564,0.0073794564,0.0073794564,0.0073794564,0.0073794564,0.0073794564,0.0073810928,1
0.93064314,0.0076700263,0.0076700374,0.007728108,0.0076739513,0.0076761106,0.007928523,0.0076700263,0.0076700263,0.0076700263,0
0.007384558,0.0073917136,0.007384558,0.007384558,0.007384558,0.007384558,0.007384558,0.007384558,0.007384558,0.93353176,9
0.007377939,0.007377939,0.007377939,0.007377939,0.007377939,0.9335986,0.007377939,0.007377939,0.007377939,0.007377939,5
0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.93359846,0.0073779374,0.0073779374,7
0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.93359846,9
0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.93359846,0.0073779374,8
0.007377939,0.007377939,0.007377939,0.007377939,0.007377939,0.9335986,0.007377939,0.007377939,0.007377939,0.007377939,5
0.007522169,0.007452763,0.00745277,0.007452969,0.00745276,0.007452774,0.007452763,0.9328437,0.00745276,0.0074646636,7
0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.93359846,0.0073779374,8
0.007377941,0.007377941,0.007377941,0.0073779444,0.007377941,0.007377941,0.93359846,0.007377941,0.007377941,0.007377941,6
0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.93359846,0.0073779374,0.0073779374,7
0.93359846,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0
0.007377942,0.007377942,0.0073779454,0.007377942,0.9335986,0.007377942,0.007377942,0.007377942,0.007377942,0.007377942,4
0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.93359846,9
0.007377939,0.007377939,0.007377942,0.007377939,0.9335986,0.007377939,0.007377939,0.007377939,0.007377939,0.007377939,5
0.0073779374,0.0073779374,0.93359846,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,2
0.007377939,0.007377939,0.007377939,0.007377939,0.9335986,0.007377939,0.007377939,0.007377939,0.007377939,0.007377939,4
0.93359846,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0
0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.93359846,9
0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.93359846,0.0073779374,0.0073779374,0.0073779374,6
0.007377941,0.007377941,0.007377941,0.0073779444,0.007377941,0.007377941,0.93359846,0.007377941,0.007377941,0.007377941,6
0.007377939,0.007377939,0.007377939,0.007377939,0.007377939,0.9335986,0.007377939,0.007377939,0.007377939,0.007377939,5
0.007425366,0.007425316,0.007425338,0.007425316,0.9331206,0.007425316,0.007425316,0.0074255187,0.007476552,0.007425316,4
0.007377939,0.007377939,0.007377939,0.007377939,0.007377939,0.9335986,0.007377939,0.007377939,0.007377939,0.007377939,5
0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.93359846,9
0.03188898,0.098944575,0.03188898,0.068005525,0.03188898,0.03188898,0.60982674,0.03188898,0.03188898,0.031889297,2
0.007377939,0.007377939,0.007377939,0.007377939,0.9335986,0.007377939,0.007377939,0.007377939,0.007377939,0.007377939,4
0.0073800567,0.93357724,0.0073800567,0.0073800567,0.0073800567,0.0073800567,0.0073800567,0.0073800567,0.0073800567,0.007382344,1
0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.93359846,9
0.007377939,0.007377939,0.007377939,0.007377939,0.007377939,0.9335986,0.007377939,0.007377939,0.007377939,0.007377939,5
0.0073785074,0.0073782126,0.0073782126,0.0073782126,0.93359584,0.0073782126,0.0073782126,0.0073782126,0.0073782126,0.0073782126,4
0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.93359846,0.0073779374,0.0073779374,0.0073779374,6
0.007377939,0.007377939,0.007377939,0.007377939,0.007377939,0.9335986,0.007377939,0.007377939,0.007377939,0.007377939,5
0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.93359846,0.0073779374,0.0073779374,0.0073779374,6
0.93359846,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0
0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.93359846,9
0.007674938,0.007674938,0.008005836,0.93059105,0.007674997,0.0076781632,0.007675348,0.007674938,0.007674938,0.007674938,3
0.00737799,0.0073779933,0.00737799,0.0073779933,0.00737799,0.007378001,0.00737799,0.00737799,0.0073780254,0.93359804,9
0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.93359846,0.0073779374,0.0073779374,7
0.007381223,0.007381223,0.007381244,0.007381223,0.0073847226,0.007381252,0.93356544,0.007381223,0.007381223,0.007381223,6
0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.93359846,9
0.0075015016,0.007480469,0.0074556777,0.007468783,0.0074556777,0.0074556777,0.007456541,0.0074556777,0.9328143,0.0074556987,8
0.022715686,0.02271572,0.7327818,0.022716694,0.022715686,0.084162205,0.023980958,0.022779824,0.022715686,0.022715686,0
0.0073819826,0.0073819826,0.0073819826,0.9335578,0.0073819826,0.0073819826,0.0073820357,0.007386296,0.0073819826,0.0073819826,3
0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.93359846,0.0073779374,8
0.0073784217,0.007378172,0.007378172,0.007378172,0.007378172,0.007378172,0.007378172,0.007378172,0.93359613,0.007378172,8
0.007378082,0.007378082,0.007378082,0.007378082,0.007378082,0.0073782327,0.007378082,0.9335971,0.007378082,0.007378082,7
0.007378661,0.007378661,0.007378661,0.007378661,0.007378661,0.007378661,0.007379442,0.9335912,0.007378661,0.007378661,7
0.015031154,0.015031154,0.015331945,0.018587552,0.015037026,0.02615571,0.0153285675,0.84943455,0.015031154,0.015031154,4
0.007377939,0.007377939,0.007377939,0.007377939,0.9335986,0.007377939,0.007377939,0.007377939,0.007377939,0.007377939,6
0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.93359846,0.0073779374,0.0073779374,7
0.0073779374,0.0073779374,0.0073779374,0.93359846,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,3
0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.0073779374,0.93359846,0.0073779374,0.0073779374,0.0073779374,6
